,strat_id,instrument,open_time,open_price,close_time,close_price,dir,size,PnL
TYVOMK,2,C:USDJPY,2023-03-09 02:40:00+00:00,137.02385085,2023-03-09 13:30:00+00:00,136,1,1,-1.0238508500000023
WGJS71,2,C:USDJPY,2023-03-09 02:55:00+00:00,137.08185375,2023-03-09 13:30:00+00:00,136,1,1,-1.0818537499999934
E6IKIX,2,C:USDJPY,2023-03-09 03:10:00+00:00,137.01485040000003,2023-03-09 13:30:00+00:00,136,1,1,-1.0148504000000287
XOYM7O,2,C:USDJPY,2023-03-09 03:15:00+00:00,136.96815125,2023-03-09 13:30:00+00:00,136,-1,1,0.9681512500000053
J5E8UA,2,C:USDJPY,2023-03-10 00:25:00+00:00,135.92920320000002,2023-03-10 10:55:00+00:00,137,-1,1,-1.0707967999999823
CDTWHE,2,C:USDJPY,2023-03-10 01:05:00+00:00,135.9672013,2023-03-10 10:55:00+00:00,137,-1,1,-1.0327987000000007
UI93AF,2,C:USDJPY,2023-03-10 01:45:00+00:00,135.95920170000002,2023-03-10 10:55:00+00:00,137,-1,1,-1.0407982999999774
DLELYI,2,C:USDJPY,2023-03-10 01:00:00+00:00,136.0408017,2023-03-10 14:35:00+00:00,135,1,1,-1.040801700000003
K79VPG,2,C:USDJPY,2023-03-10 01:10:00+00:00,135.99979965,2023-03-10 14:35:00+00:00,135,1,1,-0.9997996499999999
9B7GZG,2,C:USDJPY,2023-03-10 01:15:00+00:00,136.00279980000002,2023-03-10 14:35:00+00:00,135,1,1,-1.0027998000000196
T55EBV,2,C:USDJPY,2023-03-10 01:40:00+00:00,136.02980115,2023-03-10 14:35:00+00:00,135,1,1,-1.0298011499999973
FRSMNK,2,C:USDJPY,2023-03-10 02:30:00+00:00,136.8948444,2023-03-10 14:35:00+00:00,135,1,1,-1.8948444000000109
VQ4IXI,2,C:USDJPY,2023-03-10 13:40:00+00:00,135.9872003,2023-03-10 14:35:00+00:00,135,-1,1,0.987200300000012
F7WXMK,2,C:USDJPY,2023-03-10 13:45:00+00:00,136.11680550000003,2023-03-10 14:35:00+00:00,135,1,1,-1.1168055000000265
XOHBMT,2,C:USDJPY,2023-03-10 14:15:00+00:00,135.84620735000001,2023-03-10 14:35:00+00:00,135,-1,1,0.8462073500000145
WZ5DAP,2,C:USDJPY,2023-03-10 14:35:00+00:00,134.9632515,2023-03-12 21:45:00+00:00,134,-1,1,0.9632515000000126
Z6L8C4,2,C:USDJPY,2023-03-10 16:30:00+00:00,135.15075720000002,2023-03-12 21:45:00+00:00,134,1,1,-1.1507572000000152
6DDN5T,2,C:USDJPY,2023-03-10 16:40:00+00:00,134.9152539,2023-03-12 21:45:00+00:00,134,-1,1,0.9152539000000104
ZBAYHG,2,C:USDJPY,2023-03-10 16:55:00+00:00,135.04975215000002,2023-03-12 21:45:00+00:00,134,1,1,-1.0497521500000175
K1UQ3N,2,C:USDJPY,2023-03-10 17:00:00+00:00,134.9092542,2023-03-12 21:45:00+00:00,134,-1,1,0.9092541999999924
VW7QLB,2,C:USDJPY,2023-03-10 17:05:00+00:00,135.0047499,2023-03-12 21:45:00+00:00,134,1,1,-1.0047499000000073
DZAPYR,2,C:USDJPY,2023-03-10 21:35:00+00:00,135.05175225,2023-03-12 21:45:00+00:00,134,1,1,-1.0517522499999927
Q3J7M9,2,C:USDJPY,2023-03-10 21:55:00+00:00,134.98825025,2023-03-12 21:45:00+00:00,134,-1,1,0.988250249999993
IFBTCO,2,C:USDJPY,2023-03-12 21:55:00+00:00,133.853307,2023-03-12 23:55:00+00:00,135,-1,1,-1.146692999999999
WAHPWI,2,C:USDJPY,2023-03-12 22:15:00+00:00,134.20170975000002,2023-03-12 23:55:00+00:00,135,1,1,0.7982902499999796
0COOZT,2,C:USDJPY,2023-03-13 02:30:00+00:00,133.93130309999998,2023-03-13 09:40:00+00:00,133,-1,1,0.9313030999999796
T6BBMK,2,C:USDJPY,2023-03-13 02:35:00+00:00,134.03370135,2023-03-13 09:40:00+00:00,133,1,1,-1.0337013500000012
PQ7FIZ,2,C:USDJPY,2023-03-13 02:40:00+00:00,133.7813106,2023-03-13 09:40:00+00:00,133,-1,1,0.7813106000000118
IUY20Y,2,C:USDJPY,2023-03-13 03:45:00+00:00,134.0127003,2023-03-13 09:40:00+00:00,133,1,1,-1.0127003000000059
T52MPU,2,C:USDJPY,2023-03-13 04:25:00+00:00,133.9273033,2023-03-13 09:40:00+00:00,133,-1,1,0.9273033000000055
HRLUCK,2,C:USDJPY,2023-03-13 04:45:00+00:00,134.0127003,2023-03-13 09:40:00+00:00,133,1,1,-1.0127003000000059
7EI7T6,2,C:USDJPY,2023-03-13 08:45:00+00:00,133.9233035,2023-03-13 09:40:00+00:00,133,-1,1,0.9233035000000029
SROIW9,2,C:USDJPY,2023-03-13 11:45:00+00:00,132.98435045000002,2023-03-14 04:45:00+00:00,134,-1,1,-1.0156495499999778
UWAVCT,2,C:USDJPY,2023-03-13 12:20:00+00:00,132.90435445,2023-03-14 04:45:00+00:00,134,-1,1,-1.0956455500000004
6YO9X5,2,C:USDJPY,2023-03-13 14:00:00+00:00,132.7913601,2023-03-14 04:45:00+00:00,134,-1,1,-1.2086399000000085
1ZAOB3,2,C:USDJPY,2023-03-13 14:30:00+00:00,132.98435045000002,2023-03-14 04:45:00+00:00,134,-1,1,-1.0156495499999778
0CFLJF,2,C:USDJPY,2023-03-13 14:40:00+00:00,132.75436195,2023-03-14 04:45:00+00:00,134,-1,1,-1.2456380499999966
SZ38N0,2,C:USDJPY,2023-03-13 17:30:00+00:00,132.9813506,2023-03-14 04:45:00+00:00,134,-1,1,-1.0186493999999868
G4D7FU,2,C:USDJPY,2023-03-13 17:40:00+00:00,132.97335099999998,2023-03-14 04:45:00+00:00,134,-1,1,-1.0266490000000204
PN72IF,2,C:USDJPY,2023-03-13 11:50:00+00:00,133.04765205,2023-03-14 04:50:00+00:00,134,1,1,0.9523479499999894
ZN28FM,2,C:USDJPY,2023-03-13 13:55:00+00:00,133.04565195,2023-03-14 04:50:00+00:00,134,1,1,0.954348049999993
MG6KNM,2,C:USDJPY,2023-03-13 14:15:00+00:00,133.05865260000002,2023-03-14 04:50:00+00:00,134,1,1,0.9413473999999837
ZGIQ3C,2,C:USDJPY,2023-03-13 14:35:00+00:00,133.02065070000003,2023-03-14 04:50:00+00:00,134,1,1,0.9793492999999671
RP2F81,2,C:USDJPY,2023-03-13 15:35:00+00:00,133.08765405,2023-03-14 04:50:00+00:00,134,1,1,0.9123459500000024
SSJACV,2,C:USDJPY,2023-03-13 17:35:00+00:00,133.04865210000003,2023-03-14 04:50:00+00:00,134,1,1,0.9513478999999734
LZ0CFU,2,C:USDJPY,2023-03-13 17:50:00+00:00,133.05865260000002,2023-03-14 04:50:00+00:00,134,1,1,0.9413473999999837
IDA9AU,2,C:USDJPY,2023-03-14 08:05:00+00:00,134.0107002,2023-03-15 07:50:00+00:00,135,1,1,0.9892997999999977
YSEVBX,2,C:USDJPY,2023-03-14 08:10:00+00:00,133.9053044,2023-03-15 07:50:00+00:00,135,-1,1,-1.0946955999999943
K3IHLZ,2,C:USDJPY,2023-03-14 08:30:00+00:00,134.12070570000003,2023-03-15 07:50:00+00:00,135,1,1,0.8792942999999696
70HLH9,2,C:USDJPY,2023-03-14 10:50:00+00:00,133.98030065,2023-03-15 07:50:00+00:00,135,-1,1,-1.0196993499999962
09YHL4,2,C:USDJPY,2023-03-14 11:10:00+00:00,134.03970165,2023-03-15 07:50:00+00:00,135,1,1,0.960298349999988
T3QUVF,2,C:USDJPY,2023-03-14 11:15:00+00:00,133.9693012,2023-03-15 07:50:00+00:00,135,-1,1,-1.0306988000000104
2NJO53,2,C:USDJPY,2023-03-14 11:20:00+00:00,134.01870060000002,2023-03-15 07:50:00+00:00,135,1,1,0.9812993999999833
GHAHGI,2,C:USDJPY,2023-03-14 12:50:00+00:00,133.9353029,2023-03-15 07:50:00+00:00,135,-1,1,-1.0646970999999894
C0RCEC,2,C:USDJPY,2023-03-14 12:55:00+00:00,134.05570245,2023-03-15 07:50:00+00:00,135,1,1,0.9442975499999875
E23HEZ,2,C:USDJPY,2023-03-15 08:15:00+00:00,135.04975215000002,2023-03-15 09:40:00+00:00,134,1,1,-1.0497521500000175
3E3CWA,2,C:USDJPY,2023-03-15 08:25:00+00:00,134.9672513,2023-03-15 09:40:00+00:00,134,-1,1,0.9672512999999867
3J82AW,2,C:USDJPY,2023-03-15 10:00:00+00:00,133.93630285,2023-03-15 12:15:00+00:00,133,-1,1,0.9363028500000041
W1GBIA,2,C:USDJPY,2023-03-15 12:30:00+00:00,132.69836475000002,2023-03-16 13:20:00+00:00,132,-1,1,0.6983647500000245
U6JCP3,2,C:USDJPY,2023-03-15 13:30:00+00:00,133.13765655,2023-03-16 13:20:00+00:00,132,1,1,-1.1376565500000027
6MM1LQ,2,C:USDJPY,2023-03-15 13:45:00+00:00,132.8373578,2023-03-16 13:20:00+00:00,132,-1,1,0.8373578000000066
Y6DK3K,2,C:USDJPY,2023-03-15 14:15:00+00:00,133.0406517,2023-03-16 13:20:00+00:00,132,1,1,-1.0406517000000122
TDQ017,2,C:USDJPY,2023-03-15 14:30:00+00:00,132.89435495,2023-03-16 13:20:00+00:00,132,-1,1,0.8943549500000074
HRASNX,2,C:USDJPY,2023-03-15 14:40:00+00:00,133.1186556,2023-03-16 13:20:00+00:00,132,1,1,-1.118655600000011
QY7IU3,2,C:USDJPY,2023-03-15 14:50:00+00:00,132.98835025,2023-03-16 13:20:00+00:00,132,-1,1,0.9883502499999963
U9WBHT,2,C:USDJPY,2023-03-15 15:00:00+00:00,133.11065520000002,2023-03-16 13:20:00+00:00,132,1,1,-1.110655200000025
PUQRJ2,2,C:USDJPY,2023-03-15 15:05:00+00:00,132.93035315,2023-03-16 13:20:00+00:00,132,-1,1,0.930353150000002
V072J4,2,C:USDJPY,2023-03-15 15:10:00+00:00,133.03765155000002,2023-03-16 13:20:00+00:00,132,1,1,-1.037651550000021
H9PJNZ,2,C:USDJPY,2023-03-15 15:15:00+00:00,132.93435295,2023-03-16 13:20:00+00:00,132,-1,1,0.9343529500000045
JKKKTQ,2,C:USDJPY,2023-03-15 15:30:00+00:00,133.07165325000003,2023-03-16 13:20:00+00:00,132,1,1,-1.0716532500000255
1HIV3U,2,C:USDJPY,2023-03-15 15:50:00+00:00,132.98835025,2023-03-16 13:20:00+00:00,132,-1,1,0.9883502499999963
AKLL2P,2,C:USDJPY,2023-03-15 17:20:00+00:00,133.12465590000002,2023-03-16 13:20:00+00:00,132,1,1,-1.1246559000000218
8PWX00,2,C:USDJPY,2023-03-15 17:25:00+00:00,132.9953499,2023-03-16 13:20:00+00:00,132,-1,1,0.9953499000000079
WBBCMU,2,C:USDJPY,2023-03-15 17:30:00+00:00,132.92235355,2023-03-16 13:20:00+00:00,132,-1,1,0.9223535499999969
BYJLFH,2,C:USDJPY,2023-03-15 17:50:00+00:00,133.03865160000004,2023-03-16 13:20:00+00:00,132,1,1,-1.038651600000037
U0BG83,2,C:USDJPY,2023-03-15 18:00:00+00:00,132.98935020000002,2023-03-16 13:20:00+00:00,132,-1,1,0.9893502000000183
004443,2,C:USDJPY,2023-03-15 18:15:00+00:00,133.06865310000003,2023-03-16 13:20:00+00:00,132,1,1,-1.0686531000000343
U35UUK,2,C:USDJPY,2023-03-15 23:50:00+00:00,132.83835775,2023-03-16 13:20:00+00:00,132,-1,1,0.8383577500000001
YRM3XH,2,C:USDJPY,2023-03-16 00:45:00+00:00,133.12565595,2023-03-16 13:20:00+00:00,132,1,1,-1.1256559500000094
J4SII9,2,C:USDJPY,2023-03-16 02:05:00+00:00,132.82735830000001,2023-03-16 13:20:00+00:00,132,-1,1,0.8273583000000144
VQJC6Q,2,C:USDJPY,2023-03-16 05:30:00+00:00,133.02965115,2023-03-16 13:20:00+00:00,132,1,1,-1.0296511500000065
6UDHMH,2,C:USDJPY,2023-03-16 05:35:00+00:00,132.89435495,2023-03-16 13:20:00+00:00,132,-1,1,0.8943549500000074
9FP4RU,2,C:USDJPY,2023-03-16 07:05:00+00:00,133.0186506,2023-03-16 13:20:00+00:00,132,1,1,-1.0186506000000008
FJZ5GI,2,C:USDJPY,2023-03-16 07:20:00+00:00,132.98435045000002,2023-03-16 13:20:00+00:00,132,-1,1,0.9843504500000222
UPV8TR,2,C:USDJPY,2023-03-16 07:25:00+00:00,133.04365185000003,2023-03-16 13:20:00+00:00,132,1,1,-1.0436518500000318
LH1YRN,2,C:USDJPY,2023-03-16 07:30:00+00:00,132.87835575,2023-03-16 13:20:00+00:00,132,-1,1,0.8783557499999972
N0APTX,2,C:USDJPY,2023-03-16 07:45:00+00:00,133.02765105,2023-03-16 13:20:00+00:00,132,1,1,-1.027651050000003
V1YE3S,2,C:USDJPY,2023-03-16 07:50:00+00:00,132.9493522,2023-03-16 13:20:00+00:00,132,-1,1,0.9493521999999928
2HGNTU,2,C:USDJPY,2023-03-16 07:55:00+00:00,133.11465540000003,2023-03-16 13:20:00+00:00,132,1,1,-1.1146554000000322
WRT88O,2,C:USDJPY,2023-03-16 08:10:00+00:00,132.7893602,2023-03-16 13:20:00+00:00,132,-1,1,0.7893602000000044
GTJANE,2,C:USDJPY,2023-03-16 10:20:00+00:00,132.9753509,2023-03-16 13:20:00+00:00,132,-1,1,0.9753508999999951
NKI1EN,2,C:USDJPY,2023-03-16 10:25:00+00:00,133.03965165,2023-03-16 13:20:00+00:00,132,1,1,-1.0396516499999962
DOGWJW,2,C:USDJPY,2023-03-16 10:40:00+00:00,132.95035215,2023-03-16 13:20:00+00:00,132,-1,1,0.9503521499999863
ZQB67A,2,C:USDJPY,2023-03-16 13:20:00+00:00,131.8874053,2023-03-16 15:35:00+00:00,133,-1,1,-1.1125946999999883
EM72QQ,2,C:USDJPY,2023-03-16 13:30:00+00:00,131.7374128,2023-03-16 15:35:00+00:00,133,-1,1,-1.262587200000013
UYZE72,2,C:USDJPY,2023-03-16 13:45:00+00:00,131.99639985,2023-03-16 15:35:00+00:00,133,-1,1,-1.0036001500000111
6JCYN5,2,C:USDJPY,2023-03-16 14:40:00+00:00,131.9874003,2023-03-16 15:35:00+00:00,133,-1,1,-1.0125997000000098
ZQ9TAZ,2,C:USDJPY,2023-03-16 13:25:00+00:00,132.0606027,2023-03-16 15:40:00+00:00,133,1,1,0.939397299999996
8KNR0W,2,C:USDJPY,2023-03-16 13:40:00+00:00,132.10560495000001,2023-03-16 15:40:00+00:00,133,1,1,0.8943950499999858
F6T1KB,2,C:USDJPY,2023-03-16 14:45:00+00:00,132.22861110000002,2023-03-16 15:40:00+00:00,133,1,1,0.7713888999999767
G4240I,2,C:USDJPY,2023-03-16 15:40:00+00:00,133.0646529,2023-03-17 14:25:00+00:00,132,1,1,-1.0646528999999987
4Q8ZAF,2,C:USDJPY,2023-03-16 15:45:00+00:00,132.96235155,2023-03-17 14:25:00+00:00,132,-1,1,0.962351549999994
TKZ7H3,2,C:USDJPY,2023-03-16 15:55:00+00:00,133.03065120000002,2023-03-17 14:25:00+00:00,132,1,1,-1.0306512000000225
ND9I0O,2,C:USDJPY,2023-03-16 16:10:00+00:00,132.9173538,2023-03-17 14:25:00+00:00,132,-1,1,0.9173538000000008
2RI38R,2,C:USDJPY,2023-03-16 16:15:00+00:00,133.06565295000001,2023-03-17 14:25:00+00:00,132,1,1,-1.0656529500000147
HZME6Z,2,C:USDJPY,2023-03-16 16:40:00+00:00,132.98035065,2023-03-17 14:25:00+00:00,132,-1,1,0.9803506499999912
37K8FQ,2,C:USDJPY,2023-03-16 16:45:00+00:00,133.2386616,2023-03-17 14:25:00+00:00,132,1,1,-1.2386616000000004
YVB2WD,2,C:USDJPY,2023-03-17 05:25:00+00:00,132.97135110000002,2023-03-17 14:25:00+00:00,132,-1,1,0.971351100000021
5964O0,2,C:USDJPY,2023-03-17 05:45:00+00:00,133.02365085000002,2023-03-17 14:25:00+00:00,132,1,1,-1.023650850000024
8L88IR,2,C:USDJPY,2023-03-17 06:10:00+00:00,132.953352,2023-03-17 14:25:00+00:00,132,-1,1,0.9533519999999953
TQDI5Z,2,C:USDJPY,2023-03-17 06:40:00+00:00,133.01765055,2023-03-17 14:25:00+00:00,132,1,1,-1.0176505500000133
FX946A,2,C:USDJPY,2023-03-17 06:45:00+00:00,132.9633515,2023-03-17 14:25:00+00:00,132,-1,1,0.9633514999999875
6212D6,2,C:USDJPY,2023-03-17 07:10:00+00:00,133.04365185000003,2023-03-17 14:25:00+00:00,132,1,1,-1.0436518500000318
A9N6ER,2,C:USDJPY,2023-03-17 07:40:00+00:00,132.91235405,2023-03-17 14:25:00+00:00,132,-1,1,0.9123540500000047
QM4O4T,2,C:USDJPY,2023-03-17 07:55:00+00:00,133.0186506,2023-03-17 14:25:00+00:00,132,1,1,-1.0186506000000008
P7UUYS,2,C:USDJPY,2023-03-17 09:25:00+00:00,132.97635085000002,2023-03-17 14:25:00+00:00,132,-1,1,0.9763508500000171
DPABVA,2,C:USDJPY,2023-03-17 09:35:00+00:00,133.046652,2023-03-17 14:25:00+00:00,132,1,1,-1.0466519999999946
ZA1V65,2,C:USDJPY,2023-03-17 11:10:00+00:00,132.88835525000002,2023-03-17 14:25:00+00:00,132,-1,1,0.8883552500000178
QAZ64P,2,C:USDJPY,2023-03-17 14:30:00+00:00,131.8894052,2023-03-20 07:05:00+00:00,131,-1,1,0.8894051999999988
KU6P4Z,2,C:USDJPY,2023-03-17 14:45:00+00:00,132.0286011,2023-03-20 07:05:00+00:00,131,1,1,-1.028601100000003
H0LHHD,2,C:USDJPY,2023-03-17 14:50:00+00:00,131.97840075000002,2023-03-20 07:05:00+00:00,131,-1,1,0.97840075000002
5IN8HH,2,C:USDJPY,2023-03-17 14:55:00+00:00,132.08060370000004,2023-03-20 07:05:00+00:00,131,1,1,-1.0806037000000401
9GSS41,2,C:USDJPY,2023-03-17 18:10:00+00:00,131.90640435,2023-03-20 07:05:00+00:00,131,-1,1,0.9064043500000025
VMJVXL,2,C:USDJPY,2023-03-17 20:20:00+00:00,132.02160075,2023-03-20 07:05:00+00:00,131,1,1,-1.0216007500000046
KXQT5R,2,C:USDJPY,2023-03-17 20:30:00+00:00,131.92840325,2023-03-20 07:05:00+00:00,131,-1,1,0.9284032500000023
1T3MRB,2,C:USDJPY,2023-03-19 22:30:00+00:00,132.19260930000002,2023-03-20 07:05:00+00:00,131,1,1,-1.192609300000015
8BQA9U,2,C:USDJPY,2023-03-20 03:25:00+00:00,131.97040115000001,2023-03-20 07:05:00+00:00,131,-1,1,0.9704011500000149
RIV30C,2,C:USDJPY,2023-03-20 03:35:00+00:00,132.01560045,2023-03-20 07:05:00+00:00,131,1,1,-1.0156004499999938
FZR7E4,2,C:USDJPY,2023-03-20 04:10:00+00:00,131.94940219999998,2023-03-20 07:05:00+00:00,131,-1,1,0.9494021999999802
TJZ8R6,2,C:USDJPY,2023-03-20 04:15:00+00:00,132.0306012,2023-03-20 07:05:00+00:00,131,1,1,-1.0306012000000067
66XX80,2,C:USDJPY,2023-03-20 04:25:00+00:00,131.9814006,2023-03-20 07:05:00+00:00,131,-1,1,0.9814006000000006
KWPPNX,2,C:USDJPY,2023-03-20 07:05:00+00:00,130.97445095,2023-03-21 08:05:00+00:00,132,-1,1,-1.025549049999995
2ZYBTP,2,C:USDJPY,2023-03-20 07:10:00+00:00,131.19055920000002,2023-03-21 08:05:00+00:00,132,1,1,0.809440799999976
D5QQMF,2,C:USDJPY,2023-03-20 07:25:00+00:00,130.8694562,2023-03-21 08:05:00+00:00,132,-1,1,-1.130543799999998
9N7BTW,2,C:USDJPY,2023-03-20 07:45:00+00:00,131.07555345,2023-03-21 08:05:00+00:00,132,1,1,0.924446549999999
970SMI,2,C:USDJPY,2023-03-20 08:05:00+00:00,130.95845175,2023-03-21 08:05:00+00:00,132,-1,1,-1.0415482500000053
792RQD,2,C:USDJPY,2023-03-20 09:00:00+00:00,131.02955115,2023-03-21 08:05:00+00:00,132,1,1,0.9704488499999968
GPNCZO,2,C:USDJPY,2023-03-20 09:05:00+00:00,130.97345099999998,2023-03-21 08:05:00+00:00,132,-1,1,-1.026549000000017
A5VQBF,2,C:USDJPY,2023-03-20 09:20:00+00:00,131.07955365,2023-03-21 08:05:00+00:00,132,1,1,0.9204463499999918
S19G9A,2,C:USDJPY,2023-03-20 09:25:00+00:00,130.96045165,2023-03-21 08:05:00+00:00,132,-1,1,-1.0395483499999898
51OJRI,2,C:USDJPY,2023-03-20 09:30:00+00:00,131.10155475000002,2023-03-21 08:05:00+00:00,132,1,1,0.8984452499999804
IG4SGY,2,C:USDJPY,2023-03-20 11:45:00+00:00,130.93645285000002,2023-03-21 08:05:00+00:00,132,-1,1,-1.0635471499999767
Q9KI28,2,C:USDJPY,2023-03-20 11:50:00+00:00,131.0225508,2023-03-21 08:05:00+00:00,132,1,1,0.9774491999999952
YEIS4Y,2,C:USDJPY,2023-03-21 14:25:00+00:00,131.94740230000002,2023-03-22 12:15:00+00:00,133,-1,1,-1.0525976999999784
MMRO5E,2,C:USDJPY,2023-03-21 08:05:00+00:00,132.04760205000002,2023-03-22 20:00:00+00:00,131,1,1,-1.0476020500000232
75C7AV,2,C:USDJPY,2023-03-21 15:15:00+00:00,132.02060070000002,2023-03-22 20:00:00+00:00,131,1,1,-1.020600700000017
V3Z9DO,2,C:USDJPY,2023-03-22 18:05:00+00:00,132.07960365000002,2023-03-22 20:00:00+00:00,131,1,1,-1.0796036500000241
RDUIWF,2,C:USDJPY,2023-03-22 18:00:00+00:00,131.7094142,2023-03-23 00:35:00+00:00,131,-1,1,0.7094141999999977
1G5BTT,2,C:USDJPY,2023-03-22 18:15:00+00:00,131.90040465,2023-03-23 00:35:00+00:00,131,-1,1,0.9004046500000129
46BEX7,2,C:USDJPY,2023-03-23 00:35:00+00:00,130.99145009999998,2023-03-24 08:10:00+00:00,130,-1,1,0.9914500999999802
2LMBL3,2,C:USDJPY,2023-03-23 00:40:00+00:00,131.09855460000003,2023-03-24 08:10:00+00:00,130,1,1,-1.0985546000000284
YF3K1F,2,C:USDJPY,2023-03-23 00:50:00+00:00,130.8474573,2023-03-24 08:10:00+00:00,130,-1,1,0.8474573000000021
6M52P1,2,C:USDJPY,2023-03-23 08:15:00+00:00,131.03255130000002,2023-03-24 08:10:00+00:00,130,1,1,-1.0325513000000228
EAAMZQ,2,C:USDJPY,2023-03-23 15:40:00+00:00,130.9674513,2023-03-24 08:10:00+00:00,130,-1,1,0.9674512999999934
IJZC5Y,2,C:USDJPY,2023-03-23 15:45:00+00:00,131.08055370000002,2023-03-24 08:10:00+00:00,130,1,1,-1.0805537000000243
UWTQHA,2,C:USDJPY,2023-03-23 15:55:00+00:00,130.99045015000002,2023-03-24 08:10:00+00:00,130,-1,1,0.9904501500000151
XGPTW5,2,C:USDJPY,2023-03-23 17:25:00+00:00,130.9474523,2023-03-24 08:10:00+00:00,130,-1,1,0.947452300000009
AV5740,2,C:USDJPY,2023-03-24 08:40:00+00:00,129.97650085,2023-03-27 01:35:00+00:00,131,-1,1,-1.0234991499999921
4RHNIZ,2,C:USDJPY,2023-03-24 08:50:00+00:00,130.1405067,2023-03-27 01:35:00+00:00,131,1,1,0.8594932999999969
H4ZDCB,2,C:USDJPY,2023-03-24 09:20:00+00:00,129.9235035,2023-03-27 01:35:00+00:00,131,-1,1,-1.0764964999999904
0IPMVM,2,C:USDJPY,2023-03-24 11:10:00+00:00,130.07250330000002,2023-03-27 01:35:00+00:00,131,1,1,0.9274966999999776
RJADNP,2,C:USDJPY,2023-03-24 11:50:00+00:00,129.98250055,2023-03-27 01:35:00+00:00,131,-1,1,-1.0174994500000025
CZ7ELJ,2,C:USDJPY,2023-03-24 11:55:00+00:00,130.01150025,2023-03-27 01:35:00+00:00,131,1,1,0.9884997499999884
NNZSAS,2,C:USDJPY,2023-03-24 12:00:00+00:00,129.88450545,2023-03-27 01:35:00+00:00,131,-1,1,-1.115494549999994
MSC8IG,2,C:USDJPY,2023-03-24 12:35:00+00:00,130.11150525,2023-03-27 01:35:00+00:00,131,1,1,0.8884947500000067
SOTAWO,2,C:USDJPY,2023-03-27 01:40:00+00:00,130.94445245,2023-03-29 06:00:00+00:00,132,-1,1,-1.05554755
AKBLBU,2,C:USDJPY,2023-03-27 07:45:00+00:00,130.89045514999998,2023-03-29 06:00:00+00:00,132,-1,1,-1.1095448500000202
QESEW2,2,C:USDJPY,2023-03-27 08:10:00+00:00,130.9494522,2023-03-29 06:00:00+00:00,132,-1,1,-1.050547800000004
Z11HQA,2,C:USDJPY,2023-03-28 00:25:00+00:00,130.99045015000002,2023-03-29 06:00:00+00:00,132,-1,1,-1.0095498499999849
6369BH,2,C:USDJPY,2023-03-28 07:25:00+00:00,130.97345099999998,2023-03-29 06:00:00+00:00,132,-1,1,-1.026549000000017
VY3TC4,2,C:USDJPY,2023-03-28 09:45:00+00:00,130.92845325,2023-03-29 06:00:00+00:00,132,-1,1,-1.0715467500000102
QMRZ3R,2,C:USDJPY,2023-03-28 10:35:00+00:00,130.96445145,2023-03-29 06:00:00+00:00,132,-1,1,-1.0355485499999872
OJQA3S,2,C:USDJPY,2023-03-28 11:40:00+00:00,130.98445045000003,2023-03-29 06:00:00+00:00,132,-1,1,-1.0155495499999745
6P1LCN,2,C:USDJPY,2023-03-28 13:55:00+00:00,130.9234535,2023-03-29 06:00:00+00:00,132,-1,1,-1.0765465000000063
31ZN88,2,C:USDJPY,2023-03-28 14:35:00+00:00,130.97645085,2023-03-29 06:00:00+00:00,132,-1,1,-1.023549150000008
XR6VV0,2,C:USDJPY,2023-03-28 15:25:00+00:00,130.97345099999998,2023-03-29 06:00:00+00:00,132,-1,1,-1.026549000000017
ZSZRK3,2,C:USDJPY,2023-03-28 16:50:00+00:00,130.95245205,2023-03-29 06:00:00+00:00,132,-1,1,-1.047547949999995
VNG47B,2,C:USDJPY,2023-03-29 00:00:00+00:00,130.92645335,2023-03-29 06:00:00+00:00,132,-1,1,-1.0735466499999973
GIZPVV,2,C:USDJPY,2023-03-27 01:35:00+00:00,131.04755205,2023-03-29 06:15:00+00:00,132,1,1,0.9524479499999927
KMRZSU,2,C:USDJPY,2023-03-27 06:05:00+00:00,131.03155125,2023-03-29 06:15:00+00:00,132,1,1,0.9684487499999932
1W1HGK,2,C:USDJPY,2023-03-27 08:00:00+00:00,131.00955015,2023-03-29 06:15:00+00:00,132,1,1,0.9904498500000045
ABV6HD,2,C:USDJPY,2023-03-27 08:25:00+00:00,131.07855360000002,2023-03-29 06:15:00+00:00,132,1,1,0.9214463999999793
K90CDQ,2,C:USDJPY,2023-03-28 07:15:00+00:00,131.0105502,2023-03-29 06:15:00+00:00,132,1,1,0.9894497999999885
S53UD7,2,C:USDJPY,2023-03-28 07:30:00+00:00,131.0165505,2023-03-29 06:15:00+00:00,132,1,1,0.9834495000000061
WO1OZY,2,C:USDJPY,2023-03-28 10:25:00+00:00,131.03955165,2023-03-29 06:15:00+00:00,132,1,1,0.9604483500000072
EVVCR5,2,C:USDJPY,2023-03-28 13:45:00+00:00,131.04555195,2023-03-29 06:15:00+00:00,132,1,1,0.9544480499999963
0QBUIO,2,C:USDJPY,2023-03-28 14:00:00+00:00,131.0405517,2023-03-29 06:15:00+00:00,132,1,1,0.9594482999999911
PRLOSF,2,C:USDJPY,2023-03-28 15:00:00+00:00,131.0645529,2023-03-29 06:15:00+00:00,132,1,1,0.9354471000000046
U4L0HL,2,C:USDJPY,2023-03-28 16:25:00+00:00,131.02755105,2023-03-29 06:15:00+00:00,132,1,1,0.9724489500000004
N6H6YG,2,C:USDJPY,2023-03-28 23:10:00+00:00,131.0585526,2023-03-29 06:15:00+00:00,132,1,1,0.9414473999999871
