,strat_id,instrument,open_time,open_price,close_time,close_price,dir,size,PnL
FHNJTC,2,C:USDJPY,2022-06-21 00:30:00+00:00,134.9792507,2022-06-21 11:35:00+00:00,136,-1,1,-1.0207493000000056
LXITRS,2,C:USDJPY,2022-06-21 00:35:00+00:00,135.02075070000004,2022-06-21 11:35:00+00:00,136,1,1,0.9792492999999638
ASO2LS,2,C:USDJPY,2022-06-21 00:40:00+00:00,134.96825125,2022-06-21 11:35:00+00:00,136,-1,1,-1.0317487499999913
U7GRMB,2,C:USDJPY,2022-06-21 00:45:00+00:00,135.01175025,2022-06-21 11:35:00+00:00,136,1,1,0.9882497499999943
LB6NWM,2,C:USDJPY,2022-06-21 03:00:00+00:00,134.9872503,2022-06-21 11:35:00+00:00,136,-1,1,-1.0127497000000005
OA8651,2,C:USDJPY,2022-06-21 03:05:00+00:00,135.02475090000002,2022-06-21 11:35:00+00:00,136,1,1,0.975249099999985
A9IQLK,2,C:USDJPY,2022-06-21 03:15:00+00:00,134.9872503,2022-06-21 11:35:00+00:00,136,-1,1,-1.0127497000000005
TKQLCS,2,C:USDJPY,2022-06-21 03:20:00+00:00,135.02475090000002,2022-06-21 11:35:00+00:00,136,1,1,0.975249099999985
MJKJR8,2,C:USDJPY,2022-06-21 03:50:00+00:00,134.9772508,2022-06-21 11:35:00+00:00,136,-1,1,-1.0227491999999927
8ZPC17,2,C:USDJPY,2022-06-21 04:00:00+00:00,135.01275030000002,2022-06-21 11:35:00+00:00,136,1,1,0.9872496999999782
6R9F6W,2,C:USDJPY,2022-06-21 11:45:00+00:00,136.08380385,2022-06-23 12:30:00+00:00,135,1,1,-1.0838038500000096
FMANRT,2,C:USDJPY,2022-06-21 12:30:00+00:00,135.98020065,2022-06-23 12:30:00+00:00,135,-1,1,0.9802006500000005
91UL06,2,C:USDJPY,2022-06-21 12:35:00+00:00,136.09680450000002,2022-06-23 12:30:00+00:00,135,1,1,-1.0968045000000188
ESXLHK,2,C:USDJPY,2022-06-22 09:45:00+00:00,135.8852054,2022-06-23 12:30:00+00:00,135,-1,1,0.8852053999999896
3Z1LUN,2,C:USDJPY,2022-06-22 10:05:00+00:00,136.09580445,2022-06-23 12:30:00+00:00,135,1,1,-1.0958044500000028
VW7JDQ,2,C:USDJPY,2022-06-22 11:10:00+00:00,135.89520489999998,2022-06-23 12:30:00+00:00,135,-1,1,0.8952048999999818
5FGT9X,2,C:USDJPY,2022-06-22 11:15:00+00:00,135.96879810000001,2022-06-23 12:30:00+00:00,135,1,1,-0.968798100000015
ZDAIJY,2,C:USDJPY,2022-06-22 11:20:00+00:00,136.07880360000001,2022-06-23 12:30:00+00:00,135,1,1,-1.0788036000000147
04ORIE,2,C:USDJPY,2022-06-22 12:20:00+00:00,135.9832005,2022-06-23 12:30:00+00:00,135,-1,1,0.9832005000000095
3VXWSZ,2,C:USDJPY,2022-06-22 12:30:00+00:00,136.0248009,2022-06-23 12:30:00+00:00,135,1,1,-1.0248009000000025
SCMGXP,2,C:USDJPY,2022-06-22 12:35:00+00:00,135.873206,2022-06-23 12:30:00+00:00,135,-1,1,0.8732060000000104
KLMIV6,2,C:USDJPY,2022-06-22 13:20:00+00:00,136.0708032,2022-06-23 12:30:00+00:00,135,1,1,-1.0708032000000003
BIULIZ,2,C:USDJPY,2022-06-22 13:35:00+00:00,135.93420295,2022-06-23 12:30:00+00:00,135,-1,1,0.9342029500000137
X4QUPS,2,C:USDJPY,2022-06-22 14:30:00+00:00,136.08680400000003,2022-06-23 12:30:00+00:00,135,1,1,-1.0868040000000292
JNSB3G,2,C:USDJPY,2022-06-22 14:40:00+00:00,135.89020514999999,2022-06-23 12:30:00+00:00,135,-1,1,0.8902051499999857
BE2IRJ,2,C:USDJPY,2022-06-22 15:50:00+00:00,136.0308012,2022-06-23 12:30:00+00:00,135,1,1,-1.0308012000000133
4IWHN4,2,C:USDJPY,2022-06-22 23:20:00+00:00,135.97820075,2022-06-23 12:30:00+00:00,135,-1,1,0.9782007500000134
3YDTH9,2,C:USDJPY,2022-06-22 23:50:00+00:00,135.9767985,2022-06-23 12:30:00+00:00,135,1,1,-0.976798500000001
IMHROM,2,C:USDJPY,2022-06-23 00:00:00+00:00,136.06380285,2022-06-23 12:30:00+00:00,135,1,1,-1.0638028500000019
QLKIEX,2,C:USDJPY,2022-06-23 01:05:00+00:00,135.92020365,2022-06-23 12:30:00+00:00,135,-1,1,0.9202036499999906
T7K8BM,2,C:USDJPY,2022-06-23 12:55:00+00:00,134.95325200000002,2022-06-28 10:15:00+00:00,136,-1,1,-1.0467479999999796
LDN3DF,2,C:USDJPY,2022-06-24 01:10:00+00:00,134.97325099999998,2022-06-28 10:15:00+00:00,136,-1,1,-1.0267490000000237
6689F2,2,C:USDJPY,2022-06-24 09:45:00+00:00,134.97125110000002,2022-06-28 10:15:00+00:00,136,-1,1,-1.0287488999999823
1LBSSZ,2,C:USDJPY,2022-06-24 13:50:00+00:00,134.97025115,2022-06-28 10:15:00+00:00,136,-1,1,-1.0297488500000043
8EP8DY,2,C:USDJPY,2022-06-24 14:00:00+00:00,134.87825575,2022-06-28 10:15:00+00:00,136,-1,1,-1.121744250000006
AI68SJ,2,C:USDJPY,2022-06-27 00:05:00+00:00,134.98225055,2022-06-28 10:15:00+00:00,136,-1,1,-1.0177494499999966
67QE55,2,C:USDJPY,2022-06-27 00:20:00+00:00,134.97325099999998,2022-06-28 10:15:00+00:00,136,-1,1,-1.0267490000000237
1WJ1O0,2,C:USDJPY,2022-06-27 07:35:00+00:00,134.9812506,2022-06-28 10:15:00+00:00,136,-1,1,-1.0187493999999901
WE40IJ,2,C:USDJPY,2022-06-27 08:40:00+00:00,134.9812506,2022-06-28 10:15:00+00:00,136,-1,1,-1.0187493999999901
ZL7ABN,2,C:USDJPY,2022-06-24 00:15:00+00:00,135.08075370000003,2022-06-28 10:30:00+00:00,136,1,1,0.9192462999999691
95ETNT,2,C:USDJPY,2022-06-24 09:30:00+00:00,135.01775055000002,2022-06-28 10:30:00+00:00,136,1,1,0.9822494499999834
EN6MZG,2,C:USDJPY,2022-06-24 09:50:00+00:00,135.06575295000002,2022-06-28 10:30:00+00:00,136,1,1,0.934247049999982
RW5N65,2,C:USDJPY,2022-06-24 13:55:00+00:00,135.09675450000003,2022-06-28 10:30:00+00:00,136,1,1,0.9032454999999686
WQVPD1,2,C:USDJPY,2022-06-24 14:30:00+00:00,135.0707532,2022-06-28 10:30:00+00:00,136,1,1,0.9292467999999872
ZALQJL,2,C:USDJPY,2022-06-27 00:10:00+00:00,135.05575245000003,2022-06-28 10:30:00+00:00,136,1,1,0.9442475499999716
E2NA18,2,C:USDJPY,2022-06-27 06:15:00+00:00,135.04475190000002,2022-06-28 10:30:00+00:00,136,1,1,0.9552480999999773
P6HVS9,2,C:USDJPY,2022-06-27 07:50:00+00:00,135.02075070000004,2022-06-28 10:30:00+00:00,136,1,1,0.9792492999999638
ONKG4Q,2,C:USDJPY,2022-06-27 09:05:00+00:00,135.02375085,2022-06-28 10:30:00+00:00,136,1,1,0.976249150000001
ZXHQVM,2,C:USDJPY,2022-06-29 01:00:00+00:00,135.9872003,2022-06-29 13:50:00+00:00,137,-1,1,-1.012799699999988
3FTR22,2,C:USDJPY,2022-06-29 02:05:00+00:00,135.9852004,2022-06-29 13:50:00+00:00,137,-1,1,-1.0147996000000035
BD72NM,2,C:USDJPY,2022-06-29 06:00:00+00:00,135.9572018,2022-06-29 13:50:00+00:00,137,-1,1,-1.042798199999993
O1YC34,2,C:USDJPY,2022-06-28 10:30:00+00:00,136.06380285,2022-07-01 03:45:00+00:00,135,1,1,-1.0638028500000019
WQZM13,2,C:USDJPY,2022-06-29 01:25:00+00:00,136.02680100000003,2022-07-01 03:45:00+00:00,135,1,1,-1.0268010000000345
FAP536,2,C:USDJPY,2022-06-29 02:10:00+00:00,136.00980015,2022-07-01 03:45:00+00:00,135,1,1,-1.0098001499999896
S2NAY1,2,C:USDJPY,2022-06-29 04:50:00+00:00,136.03880160000003,2022-07-01 03:45:00+00:00,135,1,1,-1.0388016000000277
HMN5HP,2,C:USDJPY,2022-06-29 07:00:00+00:00,136.05580245000002,2022-07-01 03:45:00+00:00,135,1,1,-1.0558024500000158
YVN49L,2,C:USDJPY,2022-06-30 13:20:00+00:00,135.91420395,2022-07-01 03:45:00+00:00,135,-1,1,0.914203950000001
C194R8,2,C:USDJPY,2022-06-30 14:45:00+00:00,136.0908042,2022-07-01 03:45:00+00:00,135,1,1,-1.090804200000008
Q8HN0Y,2,C:USDJPY,2022-06-30 14:50:00+00:00,135.88020565,2022-07-01 03:45:00+00:00,135,-1,1,0.8802056499999935
GTANB2,2,C:USDJPY,2022-07-01 05:00:00+00:00,134.86525640000002,2022-07-05 00:45:00+00:00,136,-1,1,-1.1347435999999789
4JO7IQ,2,C:USDJPY,2022-07-01 05:50:00+00:00,135.03075120000003,2022-07-05 00:45:00+00:00,136,1,1,0.9692487999999742
Z2QQI4,2,C:USDJPY,2022-07-01 05:55:00+00:00,134.9752509,2022-07-05 00:45:00+00:00,136,-1,1,-1.0247491000000082
PZLQUZ,2,C:USDJPY,2022-07-01 06:25:00+00:00,135.0187506,2022-07-05 00:45:00+00:00,136,1,1,0.9812493999999958
5E13NI,2,C:USDJPY,2022-07-01 06:30:00+00:00,134.94225255,2022-07-05 00:45:00+00:00,136,-1,1,-1.0577474499999937
WAN8I0,2,C:USDJPY,2022-07-01 06:40:00+00:00,135.04875210000003,2022-07-05 00:45:00+00:00,136,1,1,0.9512478999999701
KMWQSJ,2,C:USDJPY,2022-07-01 06:50:00+00:00,134.98625035,2022-07-05 00:45:00+00:00,136,-1,1,-1.013749649999994
Y9EOSG,2,C:USDJPY,2022-07-01 07:10:00+00:00,135.0367515,2022-07-05 00:45:00+00:00,136,1,1,0.9632484999999917
0KY9SI,2,C:USDJPY,2022-07-01 14:10:00+00:00,134.9412526,2022-07-05 00:45:00+00:00,136,-1,1,-1.0587473999999872
SP9W2O,2,C:USDJPY,2022-07-01 14:35:00+00:00,135.03975165,2022-07-05 00:45:00+00:00,136,1,1,0.9602483500000005
N3OZE5,2,C:USDJPY,2022-07-01 14:45:00+00:00,134.97625085,2022-07-05 00:45:00+00:00,136,-1,1,-1.0237491499999862
TRRZPO,2,C:USDJPY,2022-07-01 14:50:00+00:00,135.09675450000003,2022-07-05 00:45:00+00:00,136,1,1,0.9032454999999686
TB5MAM,2,C:USDJPY,2022-07-04 00:35:00+00:00,135.05875260000002,2022-07-05 00:45:00+00:00,136,1,1,0.9412473999999804
F91ZBY,2,C:USDJPY,2022-07-04 00:45:00+00:00,134.9752509,2022-07-05 00:45:00+00:00,136,-1,1,-1.0247491000000082
VX2X18,2,C:USDJPY,2022-07-04 01:00:00+00:00,135.03375135,2022-07-05 00:45:00+00:00,136,1,1,0.9662486500000114
A1106O,2,C:USDJPY,2022-07-04 01:25:00+00:00,134.9412526,2022-07-05 00:45:00+00:00,136,-1,1,-1.0587473999999872
R26SXH,2,C:USDJPY,2022-07-04 01:55:00+00:00,135.02975115,2022-07-05 00:45:00+00:00,136,1,1,0.9702488499999902
TOY8K4,2,C:USDJPY,2022-07-04 02:15:00+00:00,134.98225055,2022-07-05 00:45:00+00:00,136,-1,1,-1.0177494499999966
6W2Z9Q,2,C:USDJPY,2022-07-04 02:20:00+00:00,135.02475090000002,2022-07-05 00:45:00+00:00,136,1,1,0.975249099999985
VGZEHP,2,C:USDJPY,2022-07-04 02:30:00+00:00,134.97825075,2022-07-05 00:45:00+00:00,136,-1,1,-1.0217492499999992
UL6HLS,2,C:USDJPY,2022-07-04 02:55:00+00:00,135.01975065000002,2022-07-05 00:45:00+00:00,136,1,1,0.9802493499999798
MWQ8LR,2,C:USDJPY,2022-07-05 00:45:00+00:00,136.03980165000002,2022-07-06 12:35:00+00:00,135,1,1,-1.0398016500000153
RWKI85,2,C:USDJPY,2022-07-05 01:05:00+00:00,135.98020065,2022-07-06 12:35:00+00:00,135,-1,1,0.9802006500000005
4KSBB0,2,C:USDJPY,2022-07-05 01:10:00+00:00,136.05580245000002,2022-07-06 12:35:00+00:00,135,1,1,-1.0558024500000158
XJV5AH,2,C:USDJPY,2022-07-05 08:10:00+00:00,135.90820424999998,2022-07-06 12:35:00+00:00,135,-1,1,0.908204249999983
2X0GUH,2,C:USDJPY,2022-07-05 11:05:00+00:00,136.0308012,2022-07-06 12:35:00+00:00,135,1,1,-1.0308012000000133
1G25VK,2,C:USDJPY,2022-07-05 11:50:00+00:00,135.99020015000002,2022-07-06 12:35:00+00:00,135,-1,1,0.990200150000021
XKSXMG,2,C:USDJPY,2022-07-05 12:00:00+00:00,136.04780205,2022-07-06 12:35:00+00:00,135,1,1,-1.0478020500000014
M0GGZ1,2,C:USDJPY,2022-07-05 12:05:00+00:00,135.92020365,2022-07-06 12:35:00+00:00,135,-1,1,0.9202036499999906
F95M8Q,2,C:USDJPY,2022-07-05 14:45:00+00:00,136.0588026,2022-07-06 12:35:00+00:00,135,1,1,-1.058802600000007
YN3U09,2,C:USDJPY,2022-07-05 15:00:00+00:00,135.89620485,2022-07-06 12:35:00+00:00,135,-1,1,0.8962048500000037
PSW351,2,C:USDJPY,2022-07-06 23:00:00+00:00,136.06180275000003,2022-07-11 01:40:00+00:00,137,1,1,0.9381972499999733
8AJ17H,2,C:USDJPY,2022-07-06 23:30:00+00:00,135.97220105000002,2022-07-11 01:40:00+00:00,137,-1,1,-1.0277989499999762
8L0X5U,2,C:USDJPY,2022-07-07 07:30:00+00:00,136.05780255,2022-07-11 01:40:00+00:00,137,1,1,0.942197450000009
4NAX76,2,C:USDJPY,2022-07-07 10:05:00+00:00,135.96820125,2022-07-11 01:40:00+00:00,137,-1,1,-1.0317987500000072
NAEECH,2,C:USDJPY,2022-07-07 15:55:00+00:00,136.00780005000001,2022-07-11 01:40:00+00:00,137,1,1,0.9921999499999856
KBNRKR,2,C:USDJPY,2022-07-07 16:05:00+00:00,135.93420295,2022-07-11 01:40:00+00:00,137,-1,1,-1.0657970499999863
IT99PC,2,C:USDJPY,2022-07-07 16:50:00+00:00,136.04380185000002,2022-07-11 01:40:00+00:00,137,1,1,0.9561981499999774
JFYKQF,2,C:USDJPY,2022-07-07 17:05:00+00:00,135.97720080000002,2022-07-11 01:40:00+00:00,137,-1,1,-1.0227991999999801
YAZFWM,2,C:USDJPY,2022-07-07 17:10:00+00:00,136.05080220000002,2022-07-11 01:40:00+00:00,137,1,1,0.949197799999979
HNHLSE,2,C:USDJPY,2022-07-07 17:25:00+00:00,135.9971998,2022-07-11 01:40:00+00:00,137,-1,1,-1.0028001999999958
5DB2E2,2,C:USDJPY,2022-07-07 19:50:00+00:00,135.98420045,2022-07-11 01:40:00+00:00,137,-1,1,-1.015799549999997
PFHQYW,2,C:USDJPY,2022-07-07 20:25:00+00:00,136.00680000000003,2022-07-11 01:40:00+00:00,137,1,1,0.9931999999999732
6MIZSH,2,C:USDJPY,2022-07-07 21:00:00+00:00,136.02680100000003,2022-07-11 01:40:00+00:00,137,1,1,0.9731989999999655
FZC75D,2,C:USDJPY,2022-07-07 21:15:00+00:00,135.9912001,2022-07-11 01:40:00+00:00,137,-1,1,-1.0087999000000138
QPRGRN,2,C:USDJPY,2022-07-07 21:20:00+00:00,136.00579995,2022-07-11 01:40:00+00:00,137,1,1,0.9942000499999892
KKUVIZ,2,C:USDJPY,2022-07-07 21:25:00+00:00,136.0248009,2022-07-11 01:40:00+00:00,137,1,1,0.9751990999999975
K75ICX,2,C:USDJPY,2022-07-07 22:00:00+00:00,135.98820025,2022-07-11 01:40:00+00:00,137,-1,1,-1.0117997499999944
XGAX8Z,2,C:USDJPY,2022-07-07 22:15:00+00:00,136.03280130000002,2022-07-11 01:40:00+00:00,137,1,1,0.9671986999999831
M44IND,2,C:USDJPY,2022-07-07 22:55:00+00:00,135.9912001,2022-07-11 01:40:00+00:00,137,-1,1,-1.0087999000000138
NBIJPG,2,C:USDJPY,2022-07-07 23:00:00+00:00,136.01180025000002,2022-07-11 01:40:00+00:00,137,1,1,0.9881997499999784
IENGM4,2,C:USDJPY,2022-07-07 23:05:00+00:00,135.9632015,2022-07-11 01:40:00+00:00,137,-1,1,-1.0367985000000033
SHNGG6,2,C:USDJPY,2022-07-07 23:25:00+00:00,136.01180025000002,2022-07-11 01:40:00+00:00,137,1,1,0.9881997499999784
URV50X,2,C:USDJPY,2022-07-07 23:30:00+00:00,135.99419995,2022-07-11 01:40:00+00:00,137,-1,1,-1.0058000500000048
1FY77R,2,C:USDJPY,2022-07-07 23:35:00+00:00,135.98020065,2022-07-11 01:40:00+00:00,137,-1,1,-1.0197993499999995
EJ3HP9,2,C:USDJPY,2022-07-08 00:15:00+00:00,136.01180025000002,2022-07-11 01:40:00+00:00,137,1,1,0.9881997499999784
BLID7G,2,C:USDJPY,2022-07-08 00:35:00+00:00,136.0888041,2022-07-11 01:40:00+00:00,137,1,1,0.9111958999999956
FZOU6G,2,C:USDJPY,2022-07-08 00:55:00+00:00,135.95020215,2022-07-11 01:40:00+00:00,137,-1,1,-1.0497978500000045
V656DP,2,C:USDJPY,2022-07-08 01:55:00+00:00,136.04980215000003,2022-07-11 01:40:00+00:00,137,1,1,0.9501978499999666
7MEEFO,2,C:USDJPY,2022-07-08 02:15:00+00:00,135.98820025,2022-07-11 01:40:00+00:00,137,-1,1,-1.0117997499999944
VRG67W,2,C:USDJPY,2022-07-08 02:25:00+00:00,136.03380135,2022-07-11 01:40:00+00:00,137,1,1,0.9661986499999955
GQOSDY,2,C:USDJPY,2022-07-08 02:30:00+00:00,135.98020065,2022-07-11 01:40:00+00:00,137,-1,1,-1.0197993499999995
AKH2B7,2,C:USDJPY,2022-07-08 02:35:00+00:00,136.04880210000002,2022-07-11 01:40:00+00:00,137,1,1,0.9511978999999826
W5FJYX,2,C:USDJPY,2022-07-08 02:40:00+00:00,135.6572168,2022-07-11 01:40:00+00:00,137,-1,1,-1.3427832000000137
W4713R,2,C:USDJPY,2022-07-08 12:30:00+00:00,136.1008047,2022-07-11 01:40:00+00:00,137,1,1,0.8991953000000024
9IY9IM,2,C:USDJPY,2022-07-08 14:10:00+00:00,135.95620184999999,2022-07-11 01:40:00+00:00,137,-1,1,-1.0437981500000149
2DUOX5,2,C:USDJPY,2022-07-08 14:20:00+00:00,136.04580195,2022-07-11 01:40:00+00:00,137,1,1,0.9541980500000022
WMD0LJ,2,C:USDJPY,2022-07-08 14:25:00+00:00,135.97220105000002,2022-07-11 01:40:00+00:00,137,-1,1,-1.0277989499999762
CNX1PH,2,C:USDJPY,2022-07-08 14:45:00+00:00,136.04480190000004,2022-07-11 01:40:00+00:00,137,1,1,0.9551980999999614
THORQC,2,C:USDJPY,2022-07-08 15:00:00+00:00,135.97620085,2022-07-11 01:40:00+00:00,137,-1,1,-1.023799150000002
S8AIV2,2,C:USDJPY,2022-07-08 15:15:00+00:00,136.04580195,2022-07-11 01:40:00+00:00,137,1,1,0.9541980500000022
FH640T,2,C:USDJPY,2022-07-08 21:05:00+00:00,136.07319600000002,2022-07-11 01:40:00+00:00,137,-1,1,-0.9268039999999758
MM7U7Q,2,C:USDJPY,2022-07-10 21:00:00+00:00,136.0608027,2022-07-11 01:40:00+00:00,137,1,1,0.9391972999999894
3ASYQF,2,C:USDJPY,2022-07-11 01:40:00+00:00,137.23186125,2022-07-14 01:10:00+00:00,138,1,1,0.7681387499999914
LZ0EE1,2,C:USDJPY,2022-07-11 02:30:00+00:00,136.85015715,2022-07-14 01:10:00+00:00,138,-1,1,-1.1498428499999989
RG389L,2,C:USDJPY,2022-07-11 02:40:00+00:00,137.02585095,2022-07-14 01:10:00+00:00,138,1,1,0.9741490499999941
LOL6CS,2,C:USDJPY,2022-07-11 03:00:00+00:00,136.9251534,2022-07-14 01:10:00+00:00,138,-1,1,-1.0748466000000008
825U4W,2,C:USDJPY,2022-07-11 04:10:00+00:00,136.973151,2022-07-14 01:10:00+00:00,138,-1,1,-1.0268489999999986
K4ERB3,2,C:USDJPY,2022-07-11 05:00:00+00:00,137.05185225,2022-07-14 01:10:00+00:00,138,1,1,0.948147750000004
LSQKSR,2,C:USDJPY,2022-07-11 05:25:00+00:00,136.98315050000002,2022-07-14 01:10:00+00:00,138,-1,1,-1.016849499999978
1GOSQ7,2,C:USDJPY,2022-07-11 05:30:00+00:00,137.00584995,2022-07-14 01:10:00+00:00,138,1,1,0.9941500500000018
10SPXM,2,C:USDJPY,2022-07-11 05:35:00+00:00,137.046852,2022-07-14 01:10:00+00:00,138,1,1,0.9531479999999988
D9DL3W,2,C:USDJPY,2022-07-11 06:05:00+00:00,136.96015165,2022-07-14 01:10:00+00:00,138,-1,1,-1.0398483499999998
VAEH58,2,C:USDJPY,2022-07-11 06:40:00+00:00,136.9431525,2022-07-14 01:10:00+00:00,138,-1,1,-1.0568475000000035
QBDUVZ,2,C:USDJPY,2022-07-11 09:15:00+00:00,137.01585045,2022-07-14 01:10:00+00:00,138,1,1,0.9841495500000121
8XQJX1,2,C:USDJPY,2022-07-11 09:20:00+00:00,136.98515039999998,2022-07-14 01:10:00+00:00,138,-1,1,-1.0148496000000193
871ZJB,2,C:USDJPY,2022-07-11 09:35:00+00:00,137.0348514,2022-07-14 01:10:00+00:00,138,1,1,0.965148599999992
VV2ZWK,2,C:USDJPY,2022-07-12 09:50:00+00:00,136.9291532,2022-07-14 01:10:00+00:00,138,-1,1,-1.0708467999999982
14V5KU,2,C:USDJPY,2022-07-13 00:40:00+00:00,137.0168505,2022-07-14 01:10:00+00:00,138,1,1,0.9831494999999961
GR3EP7,2,C:USDJPY,2022-07-13 00:45:00+00:00,136.96615135000002,2022-07-14 01:10:00+00:00,138,-1,1,-1.0338486499999817
43RBLR,2,C:USDJPY,2022-07-13 01:00:00+00:00,137.08985415,2022-07-14 01:10:00+00:00,138,1,1,0.9101458499999922
396XRV,2,C:USDJPY,2022-07-13 05:10:00+00:00,136.9791507,2022-07-14 01:10:00+00:00,138,-1,1,-1.020849300000009
C5PCK2,2,C:USDJPY,2022-07-13 05:20:00+00:00,137.00985015,2022-07-14 01:10:00+00:00,138,1,1,0.9901498499999946
1OVFFI,2,C:USDJPY,2022-07-13 05:25:00+00:00,136.98515039999998,2022-07-14 01:10:00+00:00,138,-1,1,-1.0148496000000193
OBN7OD,2,C:USDJPY,2022-07-13 05:50:00+00:00,137.02285080000001,2022-07-14 01:10:00+00:00,138,1,1,0.9771491999999853
I29LTM,2,C:USDJPY,2022-07-14 02:10:00+00:00,138.05590245000002,2022-07-14 07:55:00+00:00,139,1,1,0.9440975499999809
IOG5XD,2,C:USDJPY,2022-07-14 02:25:00+00:00,137.93210305,2022-07-14 07:55:00+00:00,139,-1,1,-1.067896950000005
DT7FJ8,2,C:USDJPY,2022-07-14 02:35:00+00:00,138.0109002,2022-07-14 07:55:00+00:00,139,1,1,0.9890997999999911
S7FIK0,2,C:USDJPY,2022-07-14 02:40:00+00:00,137.96410145000002,2022-07-14 07:55:00+00:00,139,-1,1,-1.0358985499999847
QZN0E2,2,C:USDJPY,2022-07-14 02:45:00+00:00,138.07690350000001,2022-07-14 07:55:00+00:00,139,1,1,0.9230964999999856
JSTQPG,2,C:USDJPY,2022-07-14 03:00:00+00:00,137.97210105000002,2022-07-14 07:55:00+00:00,139,-1,1,-1.0278989499999795
XOCUY5,2,C:USDJPY,2022-07-14 03:20:00+00:00,138.02190075000001,2022-07-14 07:55:00+00:00,139,1,1,0.9780992499999854
VOIITS,2,C:USDJPY,2022-07-14 03:25:00+00:00,137.95210205,2022-07-14 07:55:00+00:00,139,-1,1,-1.0478979499999923
VX3CD3,2,C:USDJPY,2022-07-14 03:40:00+00:00,138.04390185000003,2022-07-14 07:55:00+00:00,139,1,1,0.9560981499999741
L092SL,2,C:USDJPY,2022-07-14 03:50:00+00:00,137.9851004,2022-07-14 07:55:00+00:00,139,-1,1,-1.0148996000000068
9BY2P6,2,C:USDJPY,2022-07-14 03:55:00+00:00,138.0229008,2022-07-14 07:55:00+00:00,139,1,1,0.9770991999999978
