,candle_size,percent_candle_size,parkinson_volatility,shortterm_momentum,momentum,longterm_momentum,extralongterm_momentum,percent2MA_shortterm,percent2MA_longterm
5XDDP9,0.007999999999981355,5.1285996358574734e-05,0.007245723217126674,-0.14308333333332257,0.05497222222220444,0.1480895467836092,-0.2502374999999972,-0.0014664422638369277,-0.00011168593185939752
PJIXZS,0.05099999999998772,0.0003268204217905128,0.007245723217126674,-0.17933333333331802,0.028249999999985675,0.1437759502924223,-0.24866875000000732,-0.0009027466547153539,0.00027478442687649447
SNOPAP,0.028999999999996362,0.00018591173680024338,0.007245723217126674,-0.1493333333333453,-0.007388888888897327,0.12307090643273,-0.2463895833333254,-0.0011227560887104998,-9.392646545998263e-05
ESS7A8,0.012000000000028876,7.691321625451146e-05,0.007245723217126674,-0.13358333333334826,-0.021055555555562933,0.12198373538012675,-0.24670069444442788,-0.0008021377531496737,0.00011620676114133775
IFVZF2,-0.01099999999999568,-7.052367030822485e-05,0.007245723217126674,-0.021166666666687206,-0.10816666666667629,0.11675109649124238,-0.24704375000001733,-0.00039840680004564445,-0.00014810448297171964
WPJEIA,0.014000000000010004,8.972000948475084e-05,0.007245723217126674,-0.016083333333369865,-0.10341666666667493,0.11520504385964614,-0.24779930555556007,0.0001832119131543274,0.0002853963985031408
EWMXBA,-0.014000000000010004,-8.979193924940355e-05,0.007245723217126674,-0.02199999999999136,-0.07802777777777692,0.12037335526315474,-0.24854236111110595,-0.0005448683021263194,-0.0004966153430703067
WYZRRR,0.06300000000004502,0.0004024530471447875,0.005536230748968005,0.23591666666663968,0.10072222222225946,-0.24805756578948035,-0.33709444444443193,0.00571957230898206,0.005449678239965252
P1T64Q,-0.20600000000001728,-0.0013115422081023847,0.007309182743462721,0.14633333333330256,0.5752777777777851,0.10895211988307096,-0.29074652777779875,0.0013260316590058485,0.00854952776290051
JLAX7B,0.026999999999986812,0.00017212801224013012,0.007309182743462721,0.09149999999999636,0.5500277777777853,0.12590497076021734,-0.28874722222221294,-7.543312959302183e-05,0.007207281766048073
TGJYRL,0.08400000000000318,0.0005350079932742055,0.007404765717208426,0.034416666666686524,0.03816666666665469,0.6131310307017941,0.2573173611110917,0.00033820967619485495,0.004882114622523122
TVD7L5,0.060000000000002274,0.0003823165836190233,0.007725813125266672,-0.05275000000000318,-0.002277777777777601,0.5572033991228125,0.5006534722222398,-0.000993565957555305,0.002926424271141448
Y93MPK,0.025000000000034106,0.0001592052474051717,0.007725813125266672,-0.09475000000000477,-0.006916666666654692,0.5469179459064435,0.5138055555555638,-0.00033581026560843366,0.0034322871513473015
EQJ850,-0.03000000000002956,-0.00019108280254795897,0.007725813125266672,-0.04391666666666083,-0.02313888888889437,0.5318625730994313,0.5382916666666517,-0.0003772461666536138,0.0030884190850882834
HVSG7O,-0.04199999999997317,-0.00026748866357551574,0.007725813125266672,-0.03466666666668061,-0.055444444444475494,0.5182810672514506,0.5557916666666927,-2.122921394659996e-06,0.0030821847767886356
OEWJ8P,0.027999999999963165,0.0001783768976432791,0.007725813125266672,-0.024499999999989086,-0.060277777777770325,0.512716008771946,0.5619590277777604,-0.000228227858447748,0.0027563593166104287
