,strat_id,instrument,open_time,open_price,close_time,close_price,dir,size,PnL,account_balance(t)
PYPYZQ,2,C:USDJPY,2023-02-14 13:35:00+00:00,131.87870295,2023-02-14 14:30:00+00:00,133.0,-1,14.105010976702173,-15.815907198393901,300.9826393383342
2NJQRB,2,C:USDJPY,2023-02-14 13:40:00+00:00,132.22530555,2023-02-14 14:30:00+00:00,133.0,1,12.951698550152278,10.033608984875995,311.01624832321016
JWQSB3,2,C:USDJPY,2023-02-14 13:50:00+00:00,131.931701625,2023-02-14 14:30:00+00:00,133.0,-1,14.943327666826766,-15.963932663563753,295.0523156596464
FMRBA3,2,C:USDJPY,2023-02-14 13:55:00+00:00,132.26930664999998,2023-02-14 14:30:00+00:00,133.0,1,12.492056251448263,9.127862430759475,304.1801780904059
BQAZB5,2,C:USDJPY,2023-02-15 13:35:00+00:00,134.0153503,2023-02-17 05:35:00+00:00,134.7246318,1,14.954777683894157,10.607147147799019,314.7873252382049
QQTCJ2,2,C:USDJPY,2023-02-15 13:45:00+00:00,133.805654775,2023-02-17 05:45:00+00:00,134.71136769999998,-1,12.737863404120974,-11.536847521996723,303.2504777162082
N5RXVN,2,C:USDJPY,2023-02-16 13:35:00+00:00,134.0593514,2023-02-17 08:30:00+00:00,135.0,1,14.416122184379335,13.560505150165405,316.8109828663736
PT9WFU,2,C:USDJPY,2023-02-16 13:40:00+00:00,133.963650825,2023-02-17 08:30:00+00:00,135.0,-1,14.794755743696907,-15.33253290930677,301.4784499570668
TU8UVY,2,C:USDJPY,2023-02-16 13:45:00+00:00,134.06135145,2023-02-17 08:30:00+00:00,135.0,1,14.3345984019983,13.455150004868173,314.933599961935
3Y8BB2,2,C:USDJPY,2023-02-20 13:30:00+00:00,133.98965017499998,2023-02-21 14:45:00+00:00,135.0,-1,15.652763417590757,-15.814766779729537,299.11883318220544
PQ4S8A,2,C:USDJPY,2023-02-20 13:40:00+00:00,134.0153503,2023-02-21 14:45:00+00:00,135.0,1,15.559960472427612,15.321110411187794,314.43994359339325
WKPTWF,2,C:USDJPY,2023-02-21 15:25:00+00:00,134.89362757499998,2023-02-23 07:25:00+00:00,134.85137120000002,-1,14.215187323390364,0.6006822862319373,315.04062587962517
998FZK,2,C:USDJPY,2023-02-21 21:40:00+00:00,135.010375175,2023-02-23 13:40:00+00:00,135.25861845,1,15.659359740706982,3.887330746436142,318.9279566260613
KUKCI0,2,C:USDJPY,2023-02-21 21:45:00+00:00,134.98762522500002,2023-02-23 13:45:00+00:00,135.260381425,-1,15.597219424274869,-4.254238300731012,314.6737183253303
1QZGBG,2,C:USDJPY,2023-02-21 21:50:00+00:00,135.00537505,2023-02-23 13:50:00+00:00,135.323616825,1,15.690615947773967,4.993409470062737,319.667127795393
5M80P3,2,C:USDJPY,2023-02-21 22:00:00+00:00,135.007624725,2023-02-23 14:00:00+00:00,135.26538155,-1,15.383558884217022,-3.965217295196342,315.7019105001967
H73M60,2,C:USDJPY,2023-02-23 13:05:00+00:00,135.040375925,2023-02-24 14:00:00+00:00,136.0,1,15.160761591897451,14.548631818920022,330.2505423191167
PA4PF9,2,C:USDJPY,2023-02-23 13:15:00+00:00,134.989625175,2023-02-24 14:00:00+00:00,136.0,-1,15.658082797198068,-15.820532666054724,314.430009653062
TOJ05R,2,C:USDJPY,2023-02-23 13:30:00+00:00,135.022375475,2023-02-24 14:00:00+00:00,136.0,1,15.44316793527559,15.097619717219185,329.52762937028115
LFRJT7,2,C:USDJPY,2023-02-27 13:50:00+00:00,135.956601,2023-03-01 05:50:00+00:00,136.35940889999998,-1,15.980971356463593,-6.437261512056783,323.09036785822434
JVDE8T,2,C:USDJPY,2023-02-27 13:55:00+00:00,136.020400425,2023-03-01 05:55:00+00:00,136.361590875,1,16.26493728382426,5.549441271089763,328.63980912931413
DMVA8H,2,C:USDJPY,2023-02-27 15:10:00+00:00,136.01740035,2023-03-01 07:10:00+00:00,136.29059265,1,16.26493728382426,4.443455625923787,333.0832647552379
SUC8HD,2,C:USDJPY,2023-02-27 15:25:00+00:00,136.01540029999998,2023-03-01 07:25:00+00:00,136.31059215,1,16.28100935623918,4.8060212717357,337.8892860269736
811R08,2,C:USDJPY,2023-02-28 19:40:00+00:00,136.01540029999998,2023-03-02 11:40:00+00:00,136.70258234999997,1,16.394409421407097,11.265943874741676,349.15522990171524
6P2P33,2,C:USDJPY,2023-03-01 15:45:00+00:00,135.99060015,2023-03-02 13:30:00+00:00,137.0,-1,16.81041224014802,-16.968427593643476,332.1868023080718
1BLMWU,2,C:USDJPY,2023-03-01 15:55:00+00:00,136.142403475,2023-03-02 13:30:00+00:00,137.0,1,14.845750704173133,12.73166421491505,344.9184665229868
6S92IB,2,C:USDJPY,2023-03-02 13:35:00+00:00,137.032425725,2023-03-03 11:50:00+00:00,136.0,1,16.759886614333723,-17.303338088721222,327.6151284342656
F2N6UR,2,C:USDJPY,2023-03-02 14:00:00+00:00,137.056426325,2023-03-03 11:50:00+00:00,136.0,1,16.409061204709367,-17.33496422519102,310.2801642090746
